Site;SubCatch;Rate;H Error
37;5.0;182;0.2152104302365829
37;5.0;200;0.1894064777930915
37;5.0;250;0.0018901407783915
37;5.0;300;0.0018901407783915
37;5.0;330;0.0018901407783915
37;5.0;365;0.0018901407783915
37;5.0;550;0.0018901407783915
37;5.0;640;0.2440306191534056
37;5.0;730;0.2498343773610825
37;5.0;1000;0.247834926756273
37;5.0;1500;0.2532552589861806
37;5.0;2000;0.2587661767565579
37;5.0;2250;0.2532739568645129
37;5.0;3000;0.2596296076717751
37;5.0;3182;0.2588795708380541
37;5.0;3652;0.0018901407783915
37;7.0;1;0.0
37;7.0;2;0.0041050618367547
37;7.0;7;0.0183739655392415
37;7.0;15;0.029614146922381
37;7.0;21;0.0352965268548235
37;7.0;30;0.0460388261395875
37;7.0;45;0.0680881422988015
37;7.0;50;0.0733429993361461
37;7.0;60;0.0883872795128453
37;7.0;75;0.0025834888028498
37;7.0;90;0.1274080188470145
37;7.0;100;0.0025834888028498
37;7.0;125;0.1670977894036244
37;7.0;150;0.1875739018316042
37;7.0;182;0.2536399824301198
37;7.0;200;0.2279107397827071
37;7.0;250;0.0025834888028498
37;7.0;300;0.0025834888028498
37;7.0;330;0.0025834888028498
37;7.0;365;0.0025834888028498
37;7.0;550;0.0025834888028498
37;7.0;640;0.3356036153783886
37;7.0;730;0.3614071482030483
37;7.0;1000;0.3534751619463446
37;7.0;1500;0.3868341415845434
37;7.0;2000;0.4221859492257401
37;7.0;2250;0.4218032624657266
37;7.0;3000;0.4546973651513599
37;7.0;3182;0.4525280283042914
37;7.0;3652;0.0025834888028498
37;12.0;1;0.0
37;12.0;2;0.0032572954467453
37;12.0;7;0.0119831461906685
37;12.0;15;0.0201762443787078
37;12.0;21;0.0260942663583034
37;12.0;30;0.0345111738904163
37;12.0;45;0.0451829596843539
37;12.0;50;0.0470840359669821
37;12.0;60;0.052324568423268
37;12.0;75;0.0024270924541165
37;12.0;90;0.0639416155171171
37;12.0;100;0.0024270924541165
37;12.0;125;0.0717967760666839
37;12.0;150;0.0746489787627274
37;12.0;182;0.0836926516504312
37;12.0;200;0.0783325885315729
37;12.0;250;0.0024270924541165
37;12.0;300;0.0024270924541165
37;12.0;330;0.0024270924541165
37;12.0;365;0.0024270924541165
37;12.0;550;0.0024270924541165
37;12.0;640;0.0873637977276228
37;12.0;730;0.0887751518357118
37;12.0;1000;0.0887624041211086
37;12.0;1500;0.0902827762409553
37;12.0;2000;0.0911445537338186
37;12.0;2250;0.0904301856548217
37;12.0;3000;0.0917487283572867
37;12.0;3182;0.0922015239341602
37;12.0;3652;0.0024270924541165
37;6.0;1;0.0
37;6.0;2;0.0017319587049557
37;6.0;7;0.0065871572000917
37;6.0;15;0.0111300983965332
37;6.0;21;0.0132863162343328
37;6.0;30;0.0173966106601116
37;6.0;45;0.024016499747154
37;6.0;50;0.0252972077549047
37;6.0;60;0.0291374390627939
37;6.0;75;0.002053357430413
37;6.0;90;0.0403317259768416
37;6.0;100;0.002053357430413
37;6.0;125;0.0502190022946101
37;6.0;150;0.0549320546047673
37;6.0;182;0.0686957433069524
37;6.0;200;0.0624330846020298
37;6.0;250;0.002053357430413
37;6.0;300;0.002053357430413
37;6.0;330;0.002053357430413
37;6.0;365;0.002053357430413
37;6.0;550;0.002053357430413
37;6.0;640;0.0783320699437305
37;6.0;730;0.0807126314498678
37;6.0;1000;0.0798455374850201
37;6.0;1500;0.0827905665348603
37;6.0;2000;0.0842144861753045
37;6.0;2250;0.0838367650422448
37;6.0;3000;0.086604885427109
37;6.0;3182;0.0865691737748099
37;6.0;3652;0.002053357430413
37;8.0;1;0.0
37;8.0;2;0.0020163246968066
37;8.0;7;0.0094556236569648
37;8.0;15;0.0148905034569452
37;8.0;21;0.0178350835621994
37;8.0;30;0.0230705923600542
37;8.0;45;0.0318892697816669
37;8.0;50;0.0310184094991111
37;8.0;60;0.0387082899200951
37;8.0;75;6.227427565503887e-05
37;8.0;90;0.0547660488393959
37;8.0;100;6.227427565503887e-05
37;8.0;125;0.07069739937021
37;8.0;150;0.0836747416091536
37;8.0;182;0.1110115936258895
37;8.0;200;0.0937614646102528
37;8.0;250;6.227427565503887e-05
37;8.0;300;6.227427565503887e-05
37;8.0;330;6.227427565503887e-05
37;8.0;365;6.227427565503887e-05
37;8.0;550;6.227427565503887e-05
37;8.0;640;0.1536293413258165
37;8.0;730;0.1722479587761677
37;8.0;1000;0.1690131479392141
37;8.0;1500;0.192279204825743
37;8.0;2000;0.2070707138584983
37;8.0;2250;0.1936882001441655
37;8.0;3000;0.2032523563306002
37;8.0;3182;0.2088583339673674
37;8.0;3652;6.227427565503887e-05
37;9.0;1;0.0
37;9.0;2;0.0023949653226803
37;9.0;7;0.0099480243634804
37;9.0;15;0.0170437626829166
37;9.0;21;0.0214493230599796
37;9.0;30;0.0310650710676055
37;9.0;45;0.0454319057201496
37;9.0;50;0.0479191227431843
37;9.0;60;0.0606481004867077
37;9.0;75;0.0020697018210069
37;9.0;90;0.0851915672180355
37;9.0;100;0.0020697018210069
37;9.0;125;0.1032885045384369
37;9.0;150;0.1192461482337811
37;9.0;182;0.1528367970968075
37;9.0;200;0.1306828583285947
37;9.0;250;0.0020697018210069
37;9.0;300;0.0020697018210069
37;9.0;330;0.0020697018210069
37;9.0;365;0.0020697018210069
37;9.0;550;0.0020697018210069
37;9.0;640;0.195282317896407
37;9.0;730;0.2181481666904194
37;9.0;1000;0.2140091075684085
37;9.0;1500;0.2378270840998468
37;9.0;2000;0.2500202689042158
37;9.0;2250;0.2392530798777467
37;9.0;3000;0.2515491138156206
37;9.0;3182;0.2497339880671896
37;9.0;3652;0.0020697018210069
38;1.0;1;0.0
38;1.0;2;0.0043245708065314
38;1.0;7;0.0199121598652865
38;1.0;15;0.0021469341056394
38;1.0;21;0.0021469341056394
38;1.0;30;0.0021469341056394
38;1.0;45;0.0021469341056394
38;1.0;50;0.0883152986206688
38;1.0;60;0.1060236862608158
38;1.0;75;0.0021469341056394
38;1.0;90;0.1624151745273434
38;1.0;100;0.1571731679079467
38;1.0;125;0.2133062172589718
38;1.0;150;0.2462577975771308
38;1.0;182;0.3108797863741226
38;1.0;200;0.3018266205170794
38;1.0;250;0.3775553851481094
38;1.0;300;0.0021469341056394
38;1.0;330;0.3923096405215321
38;1.0;365;0.0021469341056394
38;1.0;550;0.512746468544888
38;1.0;640;0.4926677828767016
38;1.0;730;0.0021469341056394
38;1.0;1000;0.0021469341056394
38;1.0;1500;0.0021469341056394
38;1.0;2000;0.0021469341056394
38;1.0;2250;0.0021469341056394
38;1.0;3000;0.6350237621698563
38;1.0;3182;0.6480111094352188
38;1.0;3652;0.0021469341056394
38;2.0;1;0.0
38;2.0;2;0.0047130041838266
38;2.0;7;0.0230208995710137
38;2.0;15;0.002712617335012
38;2.0;21;0.002712617335012
38;2.0;30;0.002712617335012
38;2.0;45;0.002712617335012
38;2.0;50;0.0940862976813433
38;2.0;60;0.1127031406347566
38;2.0;75;0.002712617335012
38;2.0;90;0.169955258501963
38;2.0;100;0.1771996167017998
38;2.0;125;0.2334146257192197
38;2.0;150;0.2586181916957189
38;2.0;182;0.3580396680889587
38;2.0;200;0.3255679941316981
38;2.0;250;0.4050791567588691
38;2.0;300;0.002712617335012
38;2.0;330;0.4331927771684176
38;2.0;365;0.002712617335012
38;2.0;550;0.4646284160154828
38;2.0;640;0.480259735930952
38;2.0;730;0.002712617335012
38;2.0;1000;0.002712617335012
38;2.0;1500;0.002712617335012
38;2.0;2000;0.002712617335012
38;2.0;2250;0.002712617335012
38;2.0;3000;0.5637420976318391
38;2.0;3182;0.5727927191571196
38;2.0;3652;0.002712617335012
38;9.0;1;0.0
38;9.0;2;0.002143384352977
38;9.0;7;0.008581509127943
38;9.0;15;5.258197308384026e-05
38;9.0;21;5.258197308384026e-05
38;9.0;30;5.258197308384026e-05
38;9.0;45;5.258197308384026e-05
38;9.0;50;0.0327831557905613
38;9.0;60;0.0372480114949362
38;9.0;75;5.258197308384026e-05
38;9.0;90;0.0485096707170933
38;9.0;100;0.0529280537748482
38;9.0;125;0.0604489680149216
38;9.0;150;0.0628091621016604
38;9.0;182;0.0746576975442947
38;9.0;200;0.068998744014246
38;9.0;250;0.0759407966523328
38;9.0;300;5.258197308384026e-05
38;9.0;330;0.0816416070531229
38;9.0;365;5.258197308384026e-05
38;9.0;550;0.0832437307126145
38;9.0;640;0.0857237851858537
38;9.0;730;5.258197308384026e-05
38;9.0;1000;5.258197308384026e-05
38;9.0;1500;5.258197308384026e-05
38;9.0;2000;5.258197308384026e-05
38;9.0;2250;5.258197308384026e-05
38;9.0;3000;0.0861180389599099
38;9.0;3182;0.0861884161179595
38;9.0;3652;5.258197308384026e-05
38;3.0;1;0.0
38;3.0;2;0.0066687622083071
38;3.0;7;0.0326604035328864
38;3.0;15;0.0021037011591758
38;3.0;21;0.0021037011591758
38;3.0;30;0.0021037011591758
38;3.0;45;0.0021037011591758
38;3.0;50;0.1323516129264212
38;3.0;60;0.1594445303062996
38;3.0;75;0.0021037011591758
38;3.0;90;0.2393593888622028
38;3.0;100;0.2412986299677371
38;3.0;125;0.3147959553906804
38;3.0;150;0.362096836605119
38;3.0;182;0.518275283521403
38;3.0;200;0.447270553305295
38;3.0;250;0.6131263833107885
38;3.0;300;0.0021037011591758
38;3.0;330;0.6494019784719429
38;3.0;365;0.0021037011591758
38;3.0;550;0.7368086901817883
38;3.0;640;0.7498326596164447
38;3.0;730;0.0021037011591758
38;3.0;1000;0.0021037011591758
38;3.0;1500;0.0021037011591758
38;3.0;2000;0.0021037011591758
38;3.0;2250;0.0021037011591758
38;3.0;3000;0.8688491611665751
38;3.0;3182;0.7859479760385704
38;3.0;3652;0.0021037011591758
38;5.0;1;0.0
38;5.0;2;0.0030507580111962
38;5.0;7;0.0126711251460026
38;5.0;15;0.0029197750948896
38;5.0;21;0.0029197750948896
38;5.0;30;0.0029197750948896
38;5.0;45;0.0029197750948896
38;5.0;50;0.0472417907843174
38;5.0;60;0.0580783545634121
38;5.0;75;0.0029197750948896
38;5.0;90;0.0822597009309457
38;5.0;100;0.0847013989890294
38;5.0;125;0.1098414187274032
38;5.0;150;0.1379780611878842
38;5.0;182;0.1816653060011675
38;5.0;200;0.1746543404678174
38;5.0;250;0.2171870012681513
38;5.0;300;0.0029197750948896
38;5.0;330;0.2294260932987424
38;5.0;365;0.0029197750948896
38;5.0;550;0.3185080887989755
38;5.0;640;0.3126677350342771
38;5.0;730;0.0029197750948896
38;5.0;1000;0.0029197750948896
38;5.0;1500;0.0029197750948896
38;5.0;2000;0.0029197750948896
38;5.0;2250;0.0029197750948896
38;5.0;3000;0.4401712304222171
38;5.0;3182;0.4517693854687711
38;5.0;3652;0.0029197750948896
38;6.0;1;0.0
38;6.0;2;0.0039622299882982
38;6.0;7;0.0172407983129397
38;6.0;15;0.0041158674944011
38;6.0;21;0.0041158674944011
38;6.0;30;0.0041158674944011
38;6.0;45;0.0041158674944011
38;6.0;50;0.0606660996772562
38;6.0;60;0.0757879050679954
38;6.0;75;0.0041158674944011
38;6.0;90;0.1157690166150479
38;6.0;100;0.113702881853749
38;6.0;125;0.1560454843401931
38;6.0;150;0.1909700626569786
38;6.0;182;0.2513486875081058
38;6.0;200;0.2335927223270051
38;6.0;250;0.302234728478855
38;6.0;300;0.0041158674944011
38;6.0;330;0.3231377007813106
38;6.0;365;0.0041158674944011
38;6.0;550;0.4354396063863735
38;6.0;640;0.4155231719063893
38;6.0;730;0.0041158674944011
38;6.0;1000;0.0041158674944011
38;6.0;1500;0.0041158674944011
38;6.0;2000;0.0041158674944011
38;6.0;2250;0.0041158674944011
38;6.0;3000;0.5757890098823112
38;6.0;3182;0.5892466056004521
38;6.0;3652;0.0041158674944011
38;7.0;1;0.0
38;7.0;2;0.0020037375140996
38;7.0;7;0.0076484253818778
38;7.0;15;0.0023906171799806
38;7.0;21;0.0023906171799806
38;7.0;30;0.0023906171799806
38;7.0;45;0.0023906171799806
38;7.0;50;0.0288660108891231
38;7.0;60;0.0336811946905213
38;7.0;75;0.0023906171799806
38;7.0;90;0.043472953459382
38;7.0;100;0.0450880558588349
38;7.0;125;0.0538395804410708
38;7.0;150;0.0591940004878824
38;7.0;182;0.0762470399852402
38;7.0;200;0.0678039406316757
38;7.0;250;0.0869917811266576
38;7.0;300;0.0023906171799806
38;7.0;330;0.0861893932636015
38;7.0;365;0.0023906171799806
38;7.0;550;0.1029952995345982
38;7.0;640;0.1107425578247986
38;7.0;730;0.0023906171799806
38;7.0;1000;0.0023906171799806
38;7.0;1500;0.0023906171799806
38;7.0;2000;0.0023906171799806
38;7.0;2250;0.0023906171799806
38;7.0;3000;0.174062828992494
38;7.0;3182;0.1789991697576358
38;7.0;3652;0.0023906171799806
38;8.0;1;0.0
38;8.0;2;0.0060534256641725
38;8.0;7;0.0280618828590263
38;8.0;15;0.0056645364398641
38;8.0;21;0.0056645364398641
38;8.0;30;0.0056645364398641
38;8.0;45;0.0056645364398641
38;8.0;50;0.1132741896253269
38;8.0;60;0.1526454024719367
38;8.0;75;0.0056645364398641
38;8.0;90;0.212110610176092
38;8.0;100;0.2080560393205401
38;8.0;125;0.2833919366521829
38;8.0;150;0.3466074735431795
38;8.0;182;0.497427410431519
38;8.0;200;0.4043763919265274
38;8.0;250;0.5446712674252576
38;8.0;300;0.0056645364398641
38;8.0;330;0.6302332962406068
38;8.0;365;0.0056645364398641
38;8.0;550;0.9477067679515144
38;8.0;640;0.8223102143680217
38;8.0;730;0.0056645364398641
38;8.0;1000;0.0056645364398641
38;8.0;1500;0.0056645364398641
38;8.0;2000;0.0056645364398641
38;8.0;2250;0.0056645364398641
38;8.0;3000;1.2496335246494608
38;8.0;3182;1.2916609261371794
38;8.0;3652;0.0056645364398641
39;2.0;1;0.0
39;2.0;2;0.0060689724806875
39;2.0;7;0.0294799814692098
39;2.0;15;0.0496597217700987
39;2.0;21;0.0020502687752442
39;2.0;30;0.0782750438302397
39;2.0;45;0.0020502687752442
39;2.0;50;0.0020502687752442
39;2.0;60;0.0020502687752442
39;2.0;75;0.1939171952106466
39;2.0;90;0.2627346586657113
39;2.0;100;0.0020502687752442
39;2.0;125;0.339910868743486
39;2.0;150;0.3769572008406437
39;2.0;182;0.0020502687752442
39;2.0;200;0.4651955099387072
39;2.0;250;0.6374733834689876
39;2.0;300;0.7687271085109433
39;2.0;330;0.0020502687752442
39;2.0;365;0.6809773972335589
39;2.0;550;0.9168950135094062
39;2.0;640;0.8493814570569321
39;2.0;730;0.0020502687752442
39;2.0;1000;0.0020502687752442
39;2.0;1500;0.9647353841780228
39;2.0;2000;0.0020502687752442
39;2.0;2250;0.9850058889648962
39;2.0;3000;0.0020502687752442
39;2.0;3182;1.0725452697546394
39;2.0;3652;1.0645647306087875
39;3.0;1;0.0
39;3.0;2;0.0030109019404276
39;3.0;7;0.0142638483699564
39;3.0;15;0.0260377842146301
39;3.0;21;0.0022115400202595
39;3.0;30;0.0386553909417834
39;3.0;45;0.0022115400202595
39;3.0;50;0.0022115400202595
39;3.0;60;0.0022115400202595
39;3.0;75;0.0909263673326094
39;3.0;90;0.1234922044240667
39;3.0;100;0.0022115400202595
39;3.0;125;0.1641228346605819
39;3.0;150;0.1922733209948459
39;3.0;182;0.0022115400202595
39;3.0;200;0.2274125077861326
39;3.0;250;0.2697651362972331
39;3.0;300;0.3006226769151997
39;3.0;330;0.0022115400202595
39;3.0;365;0.3062111071553264
39;3.0;550;0.4018549573175734
39;3.0;640;0.3686357987154687
39;3.0;730;0.0022115400202595
39;3.0;1000;0.0022115400202595
39;3.0;1500;0.454757905362794
39;3.0;2000;0.0022115400202595
39;3.0;2250;0.4586844879168653
39;3.0;3000;0.0022115400202595
39;3.0;3182;0.4990858259471104
39;3.0;3652;0.4927067722691531
39;5.0;1;0.0
39;5.0;2;0.0039619713336447
39;5.0;7;0.0175307908731938
39;5.0;15;0.0294239253047605
39;5.0;21;0.0026740309056195
39;5.0;30;0.0489691198819128
39;5.0;45;0.0026740309056195
39;5.0;50;0.0026740309056195
39;5.0;60;0.0026740309056195
39;5.0;75;0.1010927878474745
39;5.0;90;0.1224012568391638
39;5.0;100;0.0026740309056195
39;5.0;125;0.1509409946104326
39;5.0;150;0.1636294517759361
39;5.0;182;0.0026740309056195
39;5.0;200;0.1832855247231695
39;5.0;250;0.2198014988094627
39;5.0;300;0.221654511175019
39;5.0;330;0.0026740309056195
39;5.0;365;0.2287345847888473
39;5.0;550;0.2467349294189075
39;5.0;640;0.2375285939078153
39;5.0;730;0.0026740309056195
39;5.0;1000;0.0026740309056195
39;5.0;1500;0.2601742545900556
39;5.0;2000;0.0026740309056195
39;5.0;2250;0.2612774885196337
39;5.0;3000;0.0026740309056195
39;5.0;3182;0.2721799815527855
39;5.0;3652;0.2693293248052867
39;4.0;1;0.0
39;4.0;2;0.0051726260258397
39;4.0;7;0.022883333370144
39;4.0;15;0.0390982441929114
39;4.0;21;0.0029559590424926
39;4.0;30;0.0518588443308156
39;4.0;45;0.0029559590424926
39;4.0;50;0.0029559590424926
39;4.0;60;0.0029559590424926
39;4.0;75;0.1022518323930592
39;4.0;90;0.1293810150574369
39;4.0;100;0.0029559590424926
39;4.0;125;0.1713504297318472
39;4.0;150;0.1941622398397299
39;4.0;182;0.0029559590424926
39;4.0;200;0.234908498362877
39;4.0;250;0.2705980156391647
39;4.0;300;0.2903372467537699
39;4.0;330;0.0029559590424926
39;4.0;365;0.2837152939986176
39;4.0;550;0.3020098027796626
39;4.0;640;0.3081255485319498
39;4.0;730;0.0029559590424926
39;4.0;1000;0.0029559590424926
39;4.0;1500;0.3304844368844091
39;4.0;2000;0.0029559590424926
39;4.0;2250;0.3369722520669298
39;4.0;3000;0.0029559590424926
39;4.0;3182;0.3488225697205054
39;4.0;3652;0.3493891637918348
39;8.0;1;0.0
39;8.0;2;0.002562376066268
39;8.0;7;0.0105696932684804
39;8.0;15;0.0169607245862852
39;8.0;21;0.0025472575157468
39;8.0;30;0.0278671324771454
39;8.0;45;0.0025472575157468
39;8.0;50;0.0025472575157468
39;8.0;60;0.0025472575157468
39;8.0;75;0.0572371975216847
39;8.0;90;0.0699042375726936
39;8.0;100;0.0025472575157468
39;8.0;125;0.0865207645525388
39;8.0;150;0.0956450408757359
39;8.0;182;0.0025472575157468
39;8.0;200;0.1105503835547228
39;8.0;250;0.1316347485568092
39;8.0;300;0.1359981077441543
39;8.0;330;0.0025472575157468
39;8.0;365;0.1377643888636448
39;8.0;550;0.1505111559090747
39;8.0;640;0.1461378457360144
39;8.0;730;0.0025472575157468
39;8.0;1000;0.0025472575157468
39;8.0;1500;0.1585186299379338
39;8.0;2000;0.0025472575157468
39;8.0;2250;0.1587068806278901
39;8.0;3000;0.0025472575157468
39;8.0;3182;0.1658812730754117
39;8.0;3652;0.163505155913793
39;9.0;1;0.0
39;9.0;2;0.0050130456115152
39;9.0;7;0.0240249037142589
39;9.0;15;0.0409664165087208
39;9.0;21;0.0036824139923373
39;9.0;30;0.0596922334792388
39;9.0;45;0.0036824139923373
39;9.0;50;0.0036824139923373
39;9.0;60;0.0036824139923373
39;9.0;75;0.1313911167305042
39;9.0;90;0.1841705984304439
39;9.0;100;0.0036824139923373
39;9.0;125;0.2482369823394326
39;9.0;150;0.311172492811944
39;9.0;182;0.0036824139923373
39;9.0;200;0.3767030533073948
39;9.0;250;0.5209868780579995
39;9.0;300;0.5761981538391356
39;9.0;330;0.0036824139923373
39;9.0;365;0.5549172843832204
39;9.0;550;0.8069029709438864
39;9.0;640;0.730951244546602
39;9.0;730;0.0036824139923373
39;9.0;1000;0.0036824139923373
39;9.0;1500;0.9127203157902396
39;9.0;2000;0.0036824139923373
39;9.0;2250;0.9495441588621528
39;9.0;3000;0.0036824139923373
39;9.0;3182;1.0607357263549555
39;9.0;3652;1.024999425545973
39;7.0;1;0.0
39;7.0;2;0.0027264817329799
39;7.0;7;0.0116952266373218
39;7.0;15;0.0181700724868697
39;7.0;21;7.55271525315221e-05
39;7.0;30;0.0288261342524241
39;7.0;45;7.55271525315221e-05
39;7.0;50;7.55271525315221e-05
39;7.0;60;7.55271525315221e-05
39;7.0;75;0.0619916832842889
39;7.0;90;0.0768233564627772
39;7.0;100;7.55271525315221e-05
39;7.0;125;0.0998230331632845
39;7.0;150;0.115096500701463
39;7.0;182;7.55271525315221e-05
39;7.0;200;0.140105688774448
39;7.0;250;0.1836556107835206
39;7.0;300;0.1814566365601929
39;7.0;330;7.55271525315221e-05
39;7.0;365;0.1936686341835029
39;7.0;550;0.234922834283087
39;7.0;640;0.2181604261981139
39;7.0;730;7.55271525315221e-05
39;7.0;1000;7.55271525315221e-05
39;7.0;1500;0.2545173414201483
39;7.0;2000;7.55271525315221e-05
39;7.0;2250;0.2466019106996606
39;7.0;3000;7.55271525315221e-05
39;7.0;3182;0.281446238298808
39;7.0;3652;0.2748143102003789
